timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
276.00;90.00;Car.29;Lane_0;2729.84;0.00;34.04;Car;2729.84;-11.20
276.00;90.00;Car.30;Lane_1;2482.40;0.00;34.49;Car;2482.40;-8.00
276.00;90.00;Car.31;Lane_0;2389.50;0.00;33.91;Car;2389.50;-11.20
276.00;90.00;Car.32;Lane_1;2157.24;0.00;33.89;Car;2157.24;-8.00
276.00;90.00;Car.33;Lane_0;2055.03;0.00;34.91;Car;2055.03;-11.20
276.00;90.00;Car.34;Lane_0;1794.70;0.00;34.13;Car;1794.70;-11.20
276.00;90.00;Car.35;Lane_0;1426.05;0.00;34.87;Car;1426.05;-11.20
276.00;90.00;Car.36;Lane_0;1291.97;0.00;34.27;Car;1291.97;-11.20
276.00;90.00;Car.37;Lane_0;1074.20;0.00;34.56;Car;1074.20;-11.20
276.00;90.00;Car.38;Lane_0;843.53;0.00;33.85;Car;843.53;-11.20
276.00;90.00;Car.39;Lane_0;562.65;0.00;33.88;Car;562.65;-11.20
276.00;90.00;Car.40;Lane_0;331.26;0.00;33.90;Car;331.26;-11.20
276.00;90.00;Car.41;Lane_0;123.07;0.00;20.66;Car;123.07;-11.20
276.00;90.00;Car.42;Lane_0;4.81;0.00;1.71;Car;4.81;-11.20
276.00;90.00;FastCar.12;Lane_0;4240.28;0.00;30.65;FastCar;4240.28;-11.20
276.00;90.00;FastCar.14;Lane_1;4846.69;0.00;37.31;FastCar;4846.69;-8.00
276.00;90.00;FastCar.15;Lane_1;4891.12;0.00;39.23;FastCar;4891.12;-8.00
276.00;90.00;FastCar.16;Lane_0;4437.37;0.00;37.33;FastCar;4437.37;-11.20
276.00;90.00;FastCar.17;Lane_1;4427.29;0.00;39.82;FastCar;4427.29;-8.00
276.00;90.00;FastCar.18;Lane_0;3490.60;0.00;32.23;FastCar;3490.60;-11.20
276.00;90.00;FastCar.19;Lane_1;3651.21;0.00;35.88;FastCar;3651.21;-8.00
276.00;90.00;FastCar.20;Lane_0;3323.92;0.00;35.05;FastCar;3323.92;-11.20
276.00;90.00;FastCar.21;Lane_1;3198.67;0.00;35.83;FastCar;3198.67;-8.00
276.00;90.00;FastCar.22;Lane_2;3289.76;0.00;39.78;FastCar;3289.76;-4.80
276.00;90.00;FastCar.23;Lane_0;2543.29;0.00;32.57;FastCar;2543.29;-11.20
276.00;90.00;FastCar.24;Lane_0;2209.07;0.00;32.85;FastCar;2209.07;-11.20
276.00;90.00;FastCar.25;Lane_1;2262.37;0.00;39.99;FastCar;2262.37;-8.00
276.00;90.00;FastCar.26;Lane_1;1362.09;0.00;39.52;FastCar;1362.09;-8.00
276.00;90.00;FastCar.27;Lane_1;1075.19;0.00;37.02;FastCar;1075.19;-8.00
276.00;90.00;FastCar.28;Lane_1;895.76;0.00;39.94;FastCar;895.76;-8.00
276.00;90.00;FastCar.29;Lane_1;780.66;0.00;38.21;FastCar;780.66;-8.00
276.00;90.00;FastCar.30;Lane_0;491.83;0.00;33.25;FastCar;491.83;-11.20
276.00;90.00;FastCar.31;Lane_0;83.56;0.00;20.34;FastCar;83.56;-11.20
276.00;90.00;SlowCar.6;Lane_0;1683.61;0.00;34.39;Car;1683.61;-11.20
276.00;90.00;SlowCar.7;Lane_0;1556.85;0.00;33.64;Car;1556.85;-11.20
276.00;90.00;SlowCar.8;Lane_0;214.14;0.00;29.51;Car;214.14;-11.20
276.00;90.00;SlowCar.9;Lane_0;25.61;0.00;8.86;Car;25.61;-11.20
277.00;90.00;Car.19;Lane_0;4899.61;0.00;33.31;Car;4899.61;-11.20
277.00;90.00;Car.20;Lane_0;4847.31;0.00;33.51;Car;4847.31;-11.20
277.00;90.00;Car.21;Lane_0;4773.26;0.00;33.98;Car;4773.26;-11.20
277.00;90.00;Car.22;Lane_0;4561.89;0.00;34.07;Car;4561.89;-11.20
277.00;90.00;Car.23;Lane_0;4139.36;0.00;34.05;Car;4139.36;-11.20
277.00;90.00;Car.24;Lane_0;3962.65;0.00;33.83;Car;3962.65;-11.20
277.00;90.00;Car.25;Lane_0;3623.20;0.00;34.79;Car;3623.20;-11.20
277.00;90.00;Car.26;Lane_1;3513.42;0.00;33.79;Car;3513.42;-8.00
277.00;90.00;Car.27;Lane_0;3298.26;0.00;34.21;Car;3298.26;-11.20
277.00;90.00;Car.28;Lane_0;3104.03;0.00;34.85;Car;3104.03;-11.20
277.00;90.00;Car.29;Lane_0;2764.01;0.00;34.17;Car;2764.01;-11.20
277.00;90.00;Car.30;Lane_1;2516.28;0.00;33.88;Car;2516.28;-8.00
277.00;90.00;Car.31;Lane_0;2424.58;0.00;35.08;Car;2424.58;-11.20
277.00;90.00;Car.32;Lane_1;2191.99;0.00;34.75;Car;2191.99;-8.00
277.00;90.00;Car.33;Lane_0;2089.42;0.00;34.39;Car;2089.42;-11.20
277.00;90.00;Car.34;Lane_0;1828.77;0.00;34.07;Car;1828.77;-11.20
277.00;90.00;Car.35;Lane_0;1460.42;0.00;34.37;Car;1460.42;-11.20
277.00;90.00;Car.36;Lane_0;1326.37;0.00;34.40;Car;1326.37;-11.20
277.00;90.00;Car.37;Lane_0;1109.24;0.00;35.04;Car;1109.24;-11.20
277.00;90.00;Car.38;Lane_0;876.78;0.00;33.25;Car;876.78;-11.20
277.00;90.00;Car.39;Lane_0;597.54;0.00;34.89;Car;597.54;-11.20
277.00;90.00;Car.40;Lane_0;365.87;0.00;34.61;Car;365.87;-11.20
277.00;90.00;Car.41;Lane_0;145.87;0.00;22.79;Car;145.87;-11.20
277.00;90.00;Car.42;Lane_0;8.70;0.00;3.90;Car;8.70;-11.20
277.00;90.00;FastCar.12;Lane_0;4271.13;0.00;30.85;FastCar;4271.13;-11.20
277.00;90.00;FastCar.14;Lane_1;4884.93;0.00;38.24;FastCar;4884.93;-8.00
277.00;90.00;FastCar.15;Lane_1;4929.91;0.00;38.79;FastCar;4929.91;-8.00
277.00;90.00;FastCar.16;Lane_0;4474.85;0.00;37.48;FastCar;4474.85;-11.20
277.00;90.00;FastCar.17;Lane_1;4467.73;0.00;40.44;FastCar;4467.73;-8.00
277.00;90.00;FastCar.18;Lane_0;3522.44;0.00;31.84;FastCar;3522.44;-11.20
277.00;90.00;FastCar.19;Lane_1;3687.90;0.00;36.69;FastCar;3687.90;-8.00
277.00;90.00;FastCar.20;Lane_0;3359.16;0.00;35.23;FastCar;3359.16;-11.20
277.00;90.00;FastCar.21;Lane_1;3235.24;0.00;36.56;FastCar;3235.24;-8.00
277.00;90.00;FastCar.22;Lane_2;3329.24;0.00;39.48;FastCar;3329.24;-4.80
277.00;90.00;FastCar.23;Lane_0;2574.89;0.00;31.59;FastCar;2574.89;-11.20
277.00;90.00;FastCar.24;Lane_0;2241.79;0.00;32.72;FastCar;2241.79;-11.20
277.00;90.00;FastCar.25;Lane_1;2302.10;0.00;39.73;FastCar;2302.10;-8.00
277.00;90.00;FastCar.26;Lane_1;1401.92;0.00;39.83;FastCar;1401.92;-8.00
277.00;90.00;FastCar.27;Lane_1;1112.43;0.00;37.24;FastCar;1112.43;-8.00
277.00;90.00;FastCar.28;Lane_1;935.46;0.00;39.70;FastCar;935.46;-8.00
277.00;90.00;FastCar.29;Lane_1;820.36;0.00;39.70;FastCar;820.36;-8.00
277.00;90.00;FastCar.30;Lane_0;525.30;0.00;33.47;FastCar;525.30;-11.20
277.00;90.00;FastCar.31;Lane_1;105.02;0.00;21.46;FastCar;105.02;-8.00
277.00;90.00;SlowCar.6;Lane_0;1718.62;0.00;35.01;Car;1718.62;-11.20
277.00;90.00;SlowCar.7;Lane_0;1591.44;0.00;34.59;Car;1591.44;-11.20
277.00;90.00;SlowCar.8;Lane_0;246.21;0.00;32.07;Car;246.21;-11.20
277.00;90.00;SlowCar.9;Lane_0;36.75;0.00;11.14;Car;36.75;-11.20
278.00;90.00;Car.19;Lane_0;4932.80;0.00;33.18;Car;4932.80;-11.20
278.00;90.00;Car.20;Lane_0;4880.93;0.00;33.62;Car;4880.93;-11.20
278.00;90.00;Car.21;Lane_0;4808.00;0.00;34.74;Car;4808.00;-11.20
278.00;90.00;Car.22;Lane_0;4596.95;0.00;35.06;Car;4596.95;-11.20
278.00;90.00;Car.23;Lane_0;4174.41;0.00;35.05;Car;4174.41;-11.20
278.00;90.00;Car.24;Lane_0;3997.03;0.00;34.37;Car;3997.03;-11.20
278.00;90.00;Car.25;Lane_0;3657.46;0.00;34.25;Car;3657.46;-11.20
278.00;90.00;Car.26;Lane_1;3547.50;0.00;34.08;Car;3547.50;-8.00
278.00;90.00;Car.27;Lane_0;3332.46;0.00;34.19;Car;3332.46;-11.20
278.00;90.00;Car.28;Lane_0;3138.62;0.00;34.59;Car;3138.62;-11.20
278.00;90.00;Car.29;Lane_0;2798.88;0.00;34.87;Car;2798.88;-11.20
278.00;90.00;Car.30;Lane_1;2550.52;0.00;34.24;Car;2550.52;-8.00
278.00;90.00;Car.31;Lane_0;2459.48;0.00;34.91;Car;2459.48;-11.20
278.00;90.00;Car.32;Lane_1;2226.50;0.00;34.52;Car;2226.50;-8.00
278.00;90.00;Car.33;Lane_0;2124.29;0.00;34.88;Car;2124.29;-11.20
278.00;90.00;Car.34;Lane_0;1863.45;0.00;34.68;Car;1863.45;-11.20
278.00;90.00;Car.35;Lane_0;1494.39;0.00;33.97;Car;1494.39;-11.20
278.00;90.00;Car.36;Lane_0;1361.05;0.00;34.68;Car;1361.05;-11.20
278.00;90.00;Car.37;Lane_0;1144.00;0.00;34.76;Car;1144.00;-11.20
278.00;90.00;Car.38;Lane_0;910.50;0.00;33.73;Car;910.50;-11.20
278.00;90.00;Car.39;Lane_0;632.34;0.00;34.80;Car;632.34;-11.20
278.00;90.00;Car.40;Lane_0;400.97;0.00;35.10;Car;400.97;-11.20
278.00;90.00;Car.41;Lane_0;170.29;0.00;24.42;Car;170.29;-11.20
278.00;90.00;Car.42;Lane_0;14.89;0.00;6.19;Car;14.89;-11.20
278.00;90.00;FastCar.12;Lane_0;4302.71;0.00;31.58;FastCar;4302.71;-11.20
278.00;90.00;FastCar.14;Lane_1;4921.61;0.00;36.68;FastCar;4921.61;-8.00
278.00;90.00;FastCar.15;Lane_1;4969.48;0.00;39.57;FastCar;4969.48;-8.00
278.00;90.00;FastCar.16;Lane_0;4512.14;0.00;37.30;FastCar;4512.14;-11.20
278.00;90.00;FastCar.17;Lane_1;4507.47;0.00;39.74;FastCar;4507.47;-8.00
278.00;90.00;FastCar.18;Lane_0;3553.34;0.00;30.90;FastCar;3553.34;-11.20
278.00;90.00;FastCar.19;Lane_0;3724.87;0.00;36.98;FastCar;3724.87;-11.20
278.00;90.00;FastCar.20;Lane_0;3395.58;0.00;36.42;FastCar;3395.58;-11.20
278.00;90.00;FastCar.21;Lane_1;3272.78;0.00;37.54;FastCar;3272.78;-8.00
278.00;90.00;FastCar.22;Lane_2;3369.02;0.00;39.78;FastCar;3369.02;-4.80
278.00;90.00;FastCar.23;Lane_0;2607.77;0.00;32.88;FastCar;2607.77;-11.20
278.00;90.00;FastCar.24;Lane_0;2275.29;0.00;33.49;FastCar;2275.29;-11.20
278.00;90.00;FastCar.25;Lane_1;2340.87;0.00;38.76;FastCar;2340.87;-8.00
278.00;90.00;FastCar.26;Lane_1;1442.22;0.00;40.30;FastCar;1442.22;-8.00
278.00;90.00;FastCar.27;Lane_1;1148.86;0.00;36.42;FastCar;1148.86;-8.00
278.00;90.00;FastCar.28;Lane_1;975.33;0.00;39.87;FastCar;975.33;-8.00
278.00;90.00;FastCar.29;Lane_1;859.65;0.00;39.29;FastCar;859.65;-8.00
278.00;90.00;FastCar.30;Lane_0;559.91;0.00;34.61;FastCar;559.91;-11.20
278.00;90.00;FastCar.31;Lane_1;128.61;0.00;23.59;FastCar;128.61;-8.00
278.00;90.00;SlowCar.6;Lane_0;1753.43;0.00;34.81;Car;1753.43;-11.20
278.00;90.00;SlowCar.7;Lane_0;1625.85;0.00;34.40;Car;1625.85;-11.20
278.00;90.00;SlowCar.8;Lane_0;281.17;0.00;34.97;Car;281.17;-11.20
278.00;90.00;SlowCar.9;Lane_0;49.74;0.00;12.98;Car;49.74;-11.20
279.00;90.00;Car.19;Lane_0;4966.18;0.00;33.39;Car;4966.18;-11.20
279.00;90.00;Car.20;Lane_0;4913.56;0.00;32.63;Car;4913.56;-11.20
279.00;90.00;Car.21;Lane_0;4842.42;0.00;34.42;Car;4842.42;-11.20
279.00;90.00;Car.22;Lane_0;4631.03;0.00;34.08;Car;4631.03;-11.20
279.00;90.00;Car.23;Lane_0;4209.38;0.00;34.97;Car;4209.38;-11.20
279.00;90.00;Car.24;Lane_0;4030.64;0.00;33.61;Car;4030.64;-11.20
279.00;90.00;Car.25;Lane_0;3692.01;0.00;34.55;Car;3692.01;-11.20
279.00;90.00;Car.26;Lane_1;3581.53;0.00;34.03;Car;3581.53;-8.00
279.00;90.00;Car.27;Lane_0;3367.05;0.00;34.60;Car;3367.05;-11.20
279.00;90.00;Car.28;Lane_0;3173.02;0.00;34.39;Car;3173.02;-11.20
279.00;90.00;Car.29;Lane_0;2833.62;0.00;34.74;Car;2833.62;-11.20
279.00;90.00;Car.30;Lane_1;2585.58;0.00;35.06;Car;2585.58;-8.00
279.00;90.00;Car.31;Lane_0;2494.04;0.00;34.55;Car;2494.04;-11.20
279.00;90.00;Car.32;Lane_1;2260.44;0.00;33.94;Car;2260.44;-8.00
279.00;90.00;Car.33;Lane_0;2158.28;0.00;33.98;Car;2158.28;-11.20
279.00;90.00;Car.34;Lane_0;1897.51;0.00;34.06;Car;1897.51;-11.20
279.00;90.00;Car.35;Lane_0;1528.90;0.00;34.51;Car;1528.90;-11.20
279.00;90.00;Car.36;Lane_0;1395.09;0.00;34.04;Car;1395.09;-11.20
279.00;90.00;Car.37;Lane_0;1178.34;0.00;34.33;Car;1178.34;-11.20
279.00;90.00;Car.38;Lane_0;944.94;0.00;34.43;Car;944.94;-11.20
279.00;90.00;Car.39;Lane_0;665.97;0.00;33.63;Car;665.97;-11.20
279.00;90.00;Car.40;Lane_0;435.18;0.00;34.21;Car;435.18;-11.20
279.00;90.00;Car.41;Lane_0;197.30;0.00;27.01;Car;197.30;-11.20
279.00;90.00;Car.42;Lane_0;23.80;0.00;8.91;Car;23.80;-11.20
279.00;90.00;Car.43;Lane_0;3.10;0.00;0.00;Car;3.10;-11.20
279.00;90.00;FastCar.12;Lane_0;4334.18;0.00;31.47;FastCar;4334.18;-11.20
279.00;90.00;FastCar.14;Lane_1;4958.79;0.00;37.19;FastCar;4958.79;-8.00
279.00;90.00;FastCar.16;Lane_0;4549.64;0.00;37.49;FastCar;4549.64;-11.20
279.00;90.00;FastCar.17;Lane_1;4546.97;0.00;39.51;FastCar;4546.97;-8.00
279.00;90.00;FastCar.18;Lane_0;3585.64;0.00;32.31;FastCar;3585.64;-11.20
279.00;90.00;FastCar.19;Lane_0;3762.35;0.00;37.48;FastCar;3762.35;-11.20
279.00;90.00;FastCar.20;Lane_0;3431.32;0.00;35.75;FastCar;3431.32;-11.20
279.00;90.00;FastCar.21;Lane_1;3309.89;0.00;37.11;FastCar;3309.89;-8.00
279.00;90.00;FastCar.22;Lane_2;3409.23;0.00;40.21;FastCar;3409.23;-4.80
279.00;90.00;FastCar.23;Lane_0;2639.64;0.00;31.87;FastCar;2639.64;-11.20
279.00;90.00;FastCar.24;Lane_0;2308.57;0.00;33.28;FastCar;2308.57;-11.20
279.00;90.00;FastCar.25;Lane_1;2380.72;0.00;39.85;FastCar;2380.72;-8.00
279.00;90.00;FastCar.26;Lane_1;1481.55;0.00;39.33;FastCar;1481.55;-8.00
279.00;90.00;FastCar.27;Lane_1;1185.42;0.00;36.56;FastCar;1185.42;-8.00
279.00;90.00;FastCar.28;Lane_1;1014.97;0.00;39.64;FastCar;1014.97;-8.00
279.00;90.00;FastCar.29;Lane_1;899.57;0.00;39.92;FastCar;899.57;-8.00
279.00;90.00;FastCar.30;Lane_0;592.64;0.00;32.73;FastCar;592.64;-11.20
279.00;90.00;FastCar.31;Lane_1;156.11;0.00;27.50;FastCar;156.11;-8.00
279.00;90.00;SlowCar.6;Lane_0;1787.74;0.00;34.31;Car;1787.74;-11.20
279.00;90.00;SlowCar.7;Lane_0;1660.63;0.00;34.78;Car;1660.63;-11.20
279.00;90.00;SlowCar.8;Lane_0;315.71;0.00;34.54;Car;315.71;-11.20
279.00;90.00;SlowCar.9;Lane_0;64.31;0.00;14.57;Car;64.31;-11.20
280.00;90.00;Car.19;Lane_0;4999.89;0.00;33.71;Car;4999.89;-11.20
280.00;90.00;Car.20;Lane_0;4946.69;0.00;33.13;Car;4946.69;-11.20
280.00;90.00;Car.21;Lane_0;4876.42;0.00;34.00;Car;4876.42;-11.20
280.00;90.00;Car.22;Lane_0;4664.77;0.00;33.74;Car;4664.77;-11.20
280.00;90.00;Car.23;Lane_0;4243.28;0.00;33.90;Car;4243.28;-11.20
280.00;90.00;Car.24;Lane_0;4064.71;0.00;34.08;Car;4064.71;-11.20
280.00;90.00;Car.25;Lane_0;3726.49;0.00;34.48;Car;3726.49;-11.20
280.00;90.00;Car.26;Lane_1;3616.34;0.00;34.81;Car;3616.34;-8.00
280.00;90.00;Car.27;Lane_0;3401.88;0.00;34.82;Car;3401.88;-11.20
280.00;90.00;Car.28;Lane_0;3207.97;0.00;34.96;Car;3207.97;-11.20
280.00;90.00;Car.29;Lane_0;2868.10;0.00;34.47;Car;2868.10;-11.20
280.00;90.00;Car.30;Lane_1;2620.42;0.00;34.84;Car;2620.42;-8.00
280.00;90.00;Car.31;Lane_0;2528.12;0.00;34.08;Car;2528.12;-11.20
280.00;90.00;Car.32;Lane_1;2295.34;0.00;34.90;Car;2295.34;-8.00
280.00;90.00;Car.33;Lane_0;2193.30;0.00;35.02;Car;2193.30;-11.20
280.00;90.00;Car.34;Lane_0;1931.84;0.00;34.33;Car;1931.84;-11.20
280.00;90.00;Car.35;Lane_0;1563.67;0.00;34.77;Car;1563.67;-11.20
280.00;90.00;Car.36;Lane_0;1429.92;0.00;34.83;Car;1429.92;-11.20
280.00;90.00;Car.37;Lane_0;1213.41;0.00;35.07;Car;1213.41;-11.20
280.00;90.00;Car.38;Lane_0;979.16;0.00;34.23;Car;979.16;-11.20
280.00;90.00;Car.39;Lane_0;699.71;0.00;33.74;Car;699.71;-11.20
280.00;90.00;Car.40;Lane_0;469.86;0.00;34.68;Car;469.86;-11.20
280.00;90.00;Car.41;Lane_0;226.61;0.00;29.31;Car;226.61;-11.20
280.00;90.00;Car.42;Lane_0;34.33;0.00;10.53;Car;34.33;-11.20
280.00;90.00;Car.43;Lane_0;4.88;0.00;1.78;Car;4.88;-11.20
280.00;90.00;FastCar.12;Lane_0;4364.16;0.00;29.99;FastCar;4364.16;-11.20
280.00;90.00;FastCar.14;Lane_1;4996.39;0.00;37.60;FastCar;4996.39;-8.00
280.00;90.00;FastCar.16;Lane_0;4587.41;0.00;37.77;FastCar;4587.41;-11.20
280.00;90.00;FastCar.17;Lane_1;4586.43;0.00;39.46;FastCar;4586.43;-8.00
280.00;90.00;FastCar.18;Lane_0;3616.87;0.00;31.23;FastCar;3616.87;-11.20
280.00;90.00;FastCar.19;Lane_0;3799.94;0.00;37.59;FastCar;3799.94;-11.20
280.00;90.00;FastCar.20;Lane_0;3466.44;0.00;35.12;FastCar;3466.44;-11.20
280.00;90.00;FastCar.21;Lane_1;3346.56;0.00;36.67;FastCar;3346.56;-8.00
280.00;90.00;FastCar.22;Lane_2;3448.74;0.00;39.51;FastCar;3448.74;-4.80
280.00;90.00;FastCar.23;Lane_0;2671.34;0.00;31.70;FastCar;2671.34;-11.20
280.00;90.00;FastCar.24;Lane_0;2341.42;0.00;32.85;FastCar;2341.42;-11.20
280.00;90.00;FastCar.25;Lane_1;2419.42;0.00;38.70;FastCar;2419.42;-8.00
280.00;90.00;FastCar.26;Lane_1;1521.36;0.00;39.82;FastCar;1521.36;-8.00
280.00;90.00;FastCar.27;Lane_1;1222.15;0.00;36.73;FastCar;1222.15;-8.00
280.00;90.00;FastCar.28;Lane_1;1055.42;0.00;40.45;FastCar;1055.42;-8.00
280.00;90.00;FastCar.29;Lane_1;937.76;0.00;38.19;FastCar;937.76;-8.00
280.00;90.00;FastCar.30;Lane_0;626.79;0.00;34.15;FastCar;626.79;-11.20
280.00;90.00;FastCar.31;Lane_1;186.35;0.00;30.24;FastCar;186.35;-8.00
280.00;90.00;SlowCar.6;Lane_0;1821.37;0.00;33.63;Car;1821.37;-11.20
280.00;90.00;SlowCar.7;Lane_0;1694.55;0.00;33.92;Car;1694.55;-11.20
280.00;90.00;SlowCar.8;Lane_0;350.25;0.00;34.54;Car;350.25;-11.20
280.00;90.00;SlowCar.9;Lane_0;81.59;0.00;17.28;Car;81.59;-11.20
281.00;90.00;Car.20;Lane_0;4981.10;0.00;34.41;Car;4981.10;-11.20
281.00;90.00;Car.21;Lane_0;4910.60;0.00;34.18;Car;4910.60;-11.20
281.00;90.00;Car.22;Lane_0;4698.63;0.00;33.86;Car;4698.63;-11.20
281.00;90.00;Car.23;Lane_0;4277.79;0.00;34.51;Car;4277.79;-11.20
281.00;90.00;Car.24;Lane_0;4098.75;0.00;34.04;Car;4098.75;-11.20
281.00;90.00;Car.25;Lane_0;3760.84;0.00;34.36;Car;3760.84;-11.20
281.00;90.00;Car.26;Lane_1;3650.06;0.00;33.72;Car;3650.06;-8.00
281.00;90.00;Car.27;Lane_0;3436.73;0.00;34.86;Car;3436.73;-11.20
281.00;90.00;Car.28;Lane_0;3242.44;0.00;34.46;Car;3242.44;-11.20
281.00;90.00;Car.29;Lane_0;2901.99;0.00;33.89;Car;2901.99;-11.20
281.00;90.00;Car.30;Lane_1;2654.11;0.00;33.69;Car;2654.11;-8.00
281.00;90.00;Car.31;Lane_0;2561.74;0.00;33.62;Car;2561.74;-11.20
281.00;90.00;Car.32;Lane_1;2329.82;0.00;34.48;Car;2329.82;-8.00
281.00;90.00;Car.33;Lane_0;2227.20;0.00;33.91;Car;2227.20;-11.20
281.00;90.00;Car.34;Lane_0;1966.26;0.00;34.42;Car;1966.26;-11.20
281.00;90.00;Car.35;Lane_0;1597.97;0.00;34.30;Car;1597.97;-11.20
281.00;90.00;Car.36;Lane_0;1464.56;0.00;34.63;Car;1464.56;-11.20
281.00;90.00;Car.37;Lane_0;1248.06;0.00;34.65;Car;1248.06;-11.20
281.00;90.00;Car.38;Lane_0;1013.62;0.00;34.46;Car;1013.62;-11.20
281.00;90.00;Car.39;Lane_0;733.31;0.00;33.60;Car;733.31;-11.20
281.00;90.00;Car.40;Lane_0;503.82;0.00;33.96;Car;503.82;-11.20
281.00;90.00;Car.41;Lane_0;257.84;0.00;31.23;Car;257.84;-11.20
281.00;90.00;Car.42;Lane_0;47.70;0.00;13.37;Car;47.70;-11.20
281.00;90.00;Car.43;Lane_0;9.56;0.00;4.68;Car;9.56;-11.20
281.00;90.00;FastCar.12;Lane_0;4395.11;0.00;30.95;FastCar;4395.11;-11.20
281.00;90.00;FastCar.16;Lane_0;4624.79;0.00;37.38;FastCar;4624.79;-11.20
281.00;90.00;FastCar.17;Lane_1;4625.57;0.00;39.14;FastCar;4625.57;-8.00
281.00;90.00;FastCar.18;Lane_0;3647.63;0.00;30.76;FastCar;3647.63;-11.20
281.00;90.00;FastCar.19;Lane_0;3836.24;0.00;36.30;FastCar;3836.24;-11.20
281.00;90.00;FastCar.20;Lane_0;3502.55;0.00;36.11;FastCar;3502.55;-11.20
281.00;90.00;FastCar.21;Lane_1;3382.67;0.00;36.12;FastCar;3382.67;-8.00
281.00;90.00;FastCar.22;Lane_2;3487.51;0.00;38.78;FastCar;3487.51;-4.80
281.00;90.00;FastCar.23;Lane_0;2704.11;0.00;32.77;FastCar;2704.11;-11.20
281.00;90.00;FastCar.24;Lane_0;2373.49;0.00;32.07;FastCar;2373.49;-11.20
281.00;90.00;FastCar.25;Lane_1;2459.83;0.00;40.40;FastCar;2459.83;-8.00
281.00;90.00;FastCar.26;Lane_1;1560.36;0.00;38.99;FastCar;1560.36;-8.00
281.00;90.00;FastCar.27;Lane_1;1258.50;0.00;36.36;FastCar;1258.50;-8.00
281.00;90.00;FastCar.28;Lane_1;1094.25;0.00;38.83;FastCar;1094.25;-8.00
281.00;90.00;FastCar.29;Lane_1;975.82;0.00;38.06;FastCar;975.82;-8.00
281.00;90.00;FastCar.30;Lane_0;661.03;0.00;34.23;FastCar;661.03;-11.20
281.00;90.00;FastCar.31;Lane_1;219.18;0.00;32.83;FastCar;219.18;-8.00
281.00;90.00;SlowCar.6;Lane_0;1855.94;0.00;34.57;Car;1855.94;-11.20
281.00;90.00;SlowCar.7;Lane_0;1729.25;0.00;34.69;Car;1729.25;-11.20
281.00;90.00;SlowCar.8;Lane_0;385.14;0.00;34.89;Car;385.14;-11.20
281.00;90.00;SlowCar.9;Lane_0;101.63;0.00;20.05;Car;101.63;-11.20
282.00;90.00;Car.21;Lane_0;4944.32;0.00;33.72;Car;4944.32;-11.20
282.00;90.00;Car.22;Lane_0;4733.59;0.00;34.96;Car;4733.59;-11.20
282.00;90.00;Car.23;Lane_0;4311.76;0.00;33.97;Car;4311.76;-11.20
282.00;90.00;Car.24;Lane_0;4133.10;0.00;34.35;Car;4133.10;-11.20
282.00;90.00;Car.25;Lane_0;3795.59;0.00;34.74;Car;3795.59;-11.20
282.00;90.00;Car.26;Lane_1;3684.04;0.00;33.98;Car;3684.04;-8.00
282.00;90.00;Car.27;Lane_0;3470.83;0.00;34.10;Car;3470.83;-11.20
282.00;90.00;Car.28;Lane_0;3276.65;0.00;34.21;Car;3276.65;-11.20
282.00;90.00;Car.29;Lane_0;2936.66;0.00;34.67;Car;2936.66;-11.20
282.00;90.00;Car.30;Lane_1;2687.72;0.00;33.61;Car;2687.72;-8.00
282.00;90.00;Car.31;Lane_0;2595.50;0.00;33.76;Car;2595.50;-11.20
282.00;90.00;Car.32;Lane_1;2363.78;0.00;33.97;Car;2363.78;-8.00
282.00;90.00;Car.33;Lane_0;2262.28;0.00;35.08;Car;2262.28;-11.20
282.00;90.00;Car.34;Lane_0;2001.25;0.00;35.00;Car;2001.25;-11.20
282.00;90.00;Car.35;Lane_0;1632.23;0.00;34.26;Car;1632.23;-11.20
282.00;90.00;Car.36;Lane_0;1499.47;0.00;34.92;Car;1499.47;-11.20
282.00;90.00;Car.37;Lane_0;1282.36;0.00;34.31;Car;1282.36;-11.20
282.00;90.00;Car.38;Lane_0;1046.99;0.00;33.36;Car;1046.99;-11.20
282.00;90.00;Car.39;Lane_0;768.16;0.00;34.85;Car;768.16;-11.20
282.00;90.00;Car.40;Lane_0;537.66;0.00;33.84;Car;537.66;-11.20
282.00;90.00;Car.41;Lane_0;291.67;0.00;33.84;Car;291.67;-11.20
282.00;90.00;Car.42;Lane_0;63.94;0.00;16.24;Car;63.94;-11.20
282.00;90.00;Car.43;Lane_0;16.90;0.00;7.34;Car;16.90;-11.20
282.00;90.00;Car.44;Lane_0;3.10;0.00;0.00;Car;3.10;-11.20
282.00;90.00;FastCar.12;Lane_0;4426.15;0.00;31.04;FastCar;4426.15;-11.20
282.00;90.00;FastCar.16;Lane_0;4661.32;0.00;36.53;FastCar;4661.32;-11.20
282.00;90.00;FastCar.17;Lane_1;4665.51;0.00;39.94;FastCar;4665.51;-8.00
282.00;90.00;FastCar.18;Lane_0;3679.36;0.00;31.73;FastCar;3679.36;-11.20
282.00;90.00;FastCar.19;Lane_0;3872.74;0.00;36.50;FastCar;3872.74;-11.20
282.00;90.00;FastCar.20;Lane_0;3538.76;0.00;36.21;FastCar;3538.76;-11.20
